time,tavg,tmin,tmax,prcp,date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,uvIndex.1,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph
2015-07-07,23.7,19.3,30.7,,2015-07-07,32,19,0.0,12.9,6,1,56,11:20 PM,10:52 AM,05:59 AM,06:50 PM,17,20,20,20,27,4,81,0.0,1009,20,10,260,20
2015-08-07,23.8,20.2,30.6,,2015-08-07,30,21,0.0,11.6,5,1,46,No moonrise,12:33 PM,06:06 AM,06:44 PM,19,22,24,22,28,95,83,0.0,1009,22,10,269,20
2015-09-07,24.0,23.3,29.2,0.0,2015-09-07,23,21,0.0,6.1,5,1,29,01:05 AM,02:05 PM,06:09 AM,06:27 PM,20,21,21,21,22,54,93,0.2,1012,21,10,251,14
2015-10-07,23.4,21.1,29.2,7.4,2015-10-07,29,19,0.0,11.6,6,1,31,01:35 AM,02:24 PM,06:09 AM,06:06 PM,18,20,20,20,11,33,90,0.0,1010,19,10,238,6
2015-11-07,23.2,20.2,28.8,17.5,2015-11-07,28,19,0.0,8.7,5,1,14,02:41 AM,03:04 PM,06:15 AM,05:52 PM,18,20,20,20,15,75,92,0.1,1013,19,10,71,8
2015-12-07,24.8,19.7,31.3,3.6,2015-12-07,26,17,0.0,7.2,6,1,17,02:54 AM,02:59 PM,06:29 AM,05:53 PM,16,18,18,18,15,20,90,0.0,1015,17,10,77,9
2015-01-08,23.7,20.6,30.3,0.3,2015-01-08,27,16,0.0,11.6,6,1,77,08:49 PM,08:45 AM,06:44 AM,06:08 PM,13,18,18,18,19,11,74,0.0,1013,18,10,98,10
2015-02-08,24.0,20.6,30.3,3.0,2015-02-08,30,15,0.0,11.6,6,1,61,09:50 PM,09:21 AM,06:44 AM,06:23 PM,12,17,17,17,21,4,76,0.0,1016,16,10,117,13
2015-03-08,23.6,21.0,28.8,0.0,2015-03-08,29,20,0.0,11.6,6,1,77,08:33 PM,08:00 AM,06:32 AM,06:29 PM,18,21,21,21,22,21,83,0.0,1014,21,10,107,13
2015-04-08,22.9,23.7,29.0,0.0,2015-04-08,34,22,0.0,11.6,7,1,61,09:49 PM,08:50 AM,06:12 AM,06:32 PM,18,25,25,24,26,8,71,0.0,1010,24,10,152,17
2015-05-08,23.0,19.8,29.7,14.0,2015-05-08,35,23,0.0,12.8,7,1,63,10:25 PM,09:22 AM,05:57 AM,06:36 PM,20,27,27,25,9,14,73,0.0,1010,24,10,227,6
2015-06-08,23.7,19.5,29.7,2.8,2015-06-08,32,21,0.0,12.9,7,1,47,11:46 PM,11:03 AM,05:53 AM,06:45 PM,18,25,25,23,23,11,77,0.0,1008,23,10,244,16
2015-07-08,22.6,20.3,29.3,0.3,2015-07-08,32,21,0.0,12.9,6,1,49,No moonrise,11:49 AM,05:59 AM,06:50 PM,17,21,21,21,29,64,80,0.0,1008,21,10,262,20
2015-08-08,23.5,23.8,28.5,6.1,2015-08-08,29,21,0.0,11.6,6,1,38,12:33 AM,01:29 PM,06:06 AM,06:44 PM,18,21,21,21,26,60,85,0.0,1009,21,10,266,18
2015-09-08,23.3,20.6,28.5,0.0,2015-09-08,26,19,0.0,7.5,5,1,21,01:57 AM,02:55 PM,06:09 AM,06:26 PM,19,21,22,21,10,100,93,0.4,1012,20,4,226,7
2015-10-08,22.8,20.3,27.6,2.0,2015-10-08,29,19,0.0,11.6,5,1,24,02:24 AM,03:06 PM,06:09 AM,06:05 PM,19,20,20,20,16,41,95,0.0,1011,19,2,256,9
2015-11-08,23.1,20.1,29.0,2.8,2015-11-08,26,18,0.0,7.2,6,1,6,03:27 AM,03:43 PM,06:15 AM,05:51 PM,17,18,18,18,20,50,90,0.0,1013,18,10,48,10
2015-12-08,22.5,20.0,29.0,20.3,2015-12-08,27,17,0.0,8.7,5,1,10,03:41 AM,03:41 PM,06:29 AM,05:53 PM,17,18,18,18,16,39,96,0.0,1015,17,2,61,9
2015-01-09,25.5,21.1,31.0,0.5,2015-01-09,26,17,0.0,11.6,6,1,69,09:36 PM,09:26 AM,06:44 AM,06:09 PM,15,19,19,19,19,21,76,0.0,1015,18,10,94,12
2015-02-09,25.4,21.6,31.0,0.0,2015-02-09,30,15,0.0,11.6,6,1,53,10:36 PM,10:00 AM,06:44 AM,06:23 PM,13,16,16,16,27,4,78,0.0,1015,16,10,110,17
2015-03-09,25.7,22.0,31.7,,2015-03-09,30,18,0.0,11.6,6,1,70,09:21 PM,08:40 AM,06:31 AM,06:29 PM,17,20,20,20,19,8,83,0.0,1015,20,10,123,12
2015-04-09,25.2,23.9,31.7,1.3,2015-04-09,34,22,0.0,11.6,7,1,54,10:42 PM,09:40 AM,06:11 AM,06:32 PM,19,25,25,23,20,9,79,0.2,1012,23,10,147,14
2015-05-09,24.6,20.2,31.7,24.4,2015-05-09,35,24,0.0,12.8,7,1,56,11:18 PM,10:17 AM,05:56 AM,06:36 PM,20,28,28,26,8,8,71,0.0,1008,25,10,218,6
2015-06-09,24.6,23.9,30.8,0.3,2015-06-09,31,22,0.0,12.9,7,1,39,No moonrise,12:00 PM,05:53 AM,06:45 PM,19,25,25,23,18,12,81,0.0,1009,22,10,248,14
2015-07-09,22.4,20.0,30.8,37.1,2015-07-09,31,21,0.0,12.9,7,1,42,12:08 AM,12:44 PM,05:59 AM,06:50 PM,18,22,25,22,30,55,77,0.0,1010,22,10,274,21
2015-08-09,23.0,19.8,28.5,36.6,2015-08-09,28,20,0.0,11.6,6,1,31,01:24 AM,02:23 PM,06:06 AM,06:44 PM,18,21,21,21,26,26,83,0.0,1007,21,10,266,18
2015-09-09,22.9,20.5,27.6,0.0,2015-09-09,28,19,0.0,10.2,5,1,14,02:48 AM,03:41 PM,06:09 AM,06:25 PM,19,20,20,20,18,63,93,0.0,1012,20,10,262,12
2015-10-09,22.8,19.6,27.0,,2015-10-09,28,20,0.0,11.6,6,1,17,03:12 AM,03:47 PM,06:09 AM,06:05 PM,19,20,20,20,19,40,93,0.0,1011,20,10,242,11
2015-11-09,23.1,19.4,27.4,3.3,2015-11-09,21,18,0.0,4.3,5,1,0,04:12 AM,04:22 PM,06:16 AM,05:51 PM,18,19,19,19,25,57,93,0.0,1012,19,10,24,16
2015-12-09,23.8,20.0,28.4,0.0,2015-12-09,26,17,0.0,5.7,6,1,3,04:29 AM,04:24 PM,06:30 AM,05:53 PM,16,18,18,18,20,19,90,0.0,1015,17,10,94,11
2015-01-10,24.5,21.0,30.0,0.5,2015-01-10,27,15,0.0,11.6,5,1,62,10:21 PM,10:04 AM,06:44 AM,06:09 PM,14,17,17,17,19,22,85,0.0,1015,17,10,85,11
2015-02-10,24.6,21.7,30.0,2.5,2015-02-10,28,13,0.0,11.6,6,1,46,11:25 PM,10:40 AM,06:44 AM,06:24 PM,13,16,16,16,23,1,84,0.0,1016,15,10,102,14
2015-03-10,24.7,21.3,29.8,0.3,2015-03-10,25,18,0.0,11.6,6,1,63,10:10 PM,09:22 AM,06:30 AM,06:29 PM,17,20,20,20,21,17,86,0.0,1016,20,10,101,14
2015-04-10,23.2,,29.6,3.3,2015-04-10,34,22,0.0,11.6,7,1,46,11:35 PM,10:31 AM,06:10 AM,06:32 PM,20,25,25,23,20,12,80,0.3,1012,23,10,157,14
2015-05-10,22.3,20.0,29.0,10.9,2015-05-10,35,24,0.0,12.8,7,1,49,No moonrise,11:14 AM,05:56 AM,06:36 PM,20,28,28,26,12,9,71,0.0,1008,25,10,246,9
2015-06-10,23.3,19.5,28.5,4.8,2015-06-10,31,21,0.0,12.9,6,1,32,12:33 AM,12:56 PM,05:53 AM,06:45 PM,19,22,25,22,25,100,85,0.2,1010,22,2,251,18
2015-07-10,24.2,20.3,30.2,6.6,2015-07-10,28,22,0.0,10.5,6,1,34,12:56 AM,01:41 PM,06:00 AM,06:50 PM,18,25,25,23,37,61,73,0.0,1009,23,10,274,27
2015-08-10,24.0,20.9,30.2,4.3,2015-08-10,30,20,0.0,10.2,6,1,24,02:16 AM,03:17 PM,06:07 AM,06:43 PM,18,21,24,21,26,43,85,0.0,1006,21,10,272,19
2015-09-10,24.3,20.6,29.4,0.0,2015-09-10,27,18,0.0,10.2,6,1,6,03:38 AM,04:25 PM,06:09 AM,06:24 PM,18,19,19,19,21,48,95,0.0,1012,19,10,260,13
2015-10-10,24.1,20.5,29.5,,2015-10-10,29,19,0.0,11.6,5,1,10,03:58 AM,04:26 PM,06:09 AM,06:04 PM,19,20,20,20,16,50,95,0.0,1012,19,2,244,9
2015-11-10,23.5,21.3,29.5,,2015-11-10,19,18,0.0,4.3,4,1,0,04:59 AM,05:02 PM,06:16 AM,05:51 PM,17,18,18,18,35,100,96,5.9,1009,18,5,345,23
2015-12-10,24.5,20.4,29.4,,2015-12-10,27,19,0.0,7.2,6,1,0,05:20 AM,05:11 PM,06:30 AM,05:54 PM,19,20,20,20,20,61,92,0.0,1015,20,10,107,14
2015-01-11,23.4,21.7,29.5,,2015-01-11,26,12,0.0,11.6,5,1,55,11:07 PM,10:43 AM,06:45 AM,06:10 PM,3,15,15,15,21,0,44,0.0,1017,13,10,53,11
2015-02-11,23.1,,30.9,,2015-02-11,29,14,0.0,11.6,6,1,38,No moonrise,11:23 AM,06:44 AM,06:24 PM,13,16,16,16,23,4,82,0.0,1016,16,10,89,13
2015-03-11,21.8,19.5,30.9,,2015-03-11,32,19,0.0,8.8,6,1,55,11:01 PM,10:06 AM,06:30 AM,06:30 PM,14,21,23,21,17,70,67,0.0,1012,20,10,126,11
2015-04-11,22.9,20.2,28.7,,2015-04-11,34,21,0.0,11.6,7,1,39,No moonrise,11:26 AM,06:10 AM,06:32 PM,17,26,26,24,13,5,64,0.0,1012,23,10,153,9
2015-05-11,23.0,19.6,28.7,,2015-05-11,31,25,0.0,12.8,7,1,41,12:09 AM,12:10 PM,05:56 AM,06:37 PM,18,28,28,27,9,36,59,0.0,1008,26,10,163,6
2015-06-11,23.8,20.1,29.2,,2015-06-11,33,21,0.0,12.9,7,1,24,01:21 AM,01:52 PM,05:53 AM,06:45 PM,19,25,25,23,16,32,77,0.0,1009,23,10,247,11
2015-07-11,23.7,21.9,28.5,,2015-07-11,30,21,0.0,12.5,6,1,27,01:45 AM,02:37 PM,06:00 AM,06:50 PM,18,22,24,22,35,64,78,0.0,1008,21,10,263,23
2015-08-11,23.0,19.3,28.5,,2015-08-11,30,21,0.0,10.2,5,1,16,03:08 AM,04:08 PM,06:07 AM,06:43 PM,19,21,21,21,25,69,89,0.0,1007,21,10,267,17
2015-09-11,20.2,,27.3,0.0,2015-09-11,28,19,0.0,10.2,5,1,0,04:26 AM,05:07 PM,06:09 AM,06:24 PM,19,20,20,20,21,69,94,0.2,1011,20,5,259,14
2015-10-11,19.3,18.2,21.5,45.7,2015-10-11,29,19,0.0,11.6,5,1,2,04:44 AM,05:05 PM,06:09 AM,06:03 PM,19,20,20,20,13,31,94,0.1,1012,20,9,243,7
2015-11-11,20.6,18.8,22.3,21.1,2015-11-11,22,19,0.0,4.3,5,1,0,05:47 AM,05:45 PM,06:16 AM,05:51 PM,19,19,19,19,23,100,97,0.5,1009,19,9,25,15
2015-12-11,21.2,,24.6,2.8,2015-12-11,28,19,0.0,8.7,5,1,0,06:11 AM,06:01 PM,06:31 AM,05:54 PM,19,20,20,20,16,68,92,0.0,1014,20,10,124,12
2015-01-12,21.1,22.4,23.8,0.3,2015-01-12,26,13,0.0,11.6,5,1,48,11:54 PM,11:22 AM,06:45 AM,06:10 PM,10,16,16,16,18,0,70,0.0,1016,14,10,73,10
2015-02-12,21.0,19.6,23.9,1.0,2015-02-12,30,16,0.0,11.6,6,1,31,12:14 AM,12:09 PM,06:43 AM,06:24 PM,16,18,18,18,23,35,87,0.0,1015,18,10,98,16
2015-03-12,21.4,18.9,24.9,2.8,2015-03-12,31,19,0.0,8.8,5,1,48,11:53 PM,10:52 AM,06:29 AM,06:30 PM,14,21,23,21,15,81,65,0.1,1013,21,10,130,10
2015-04-12,21.9,18.0,27.8,0.5,2015-04-12,32,23,0.0,11.6,7,1,31,12:28 AM,12:21 PM,06:09 AM,06:32 PM,17,26,26,25,15,32,62,0.0,1012,24,10,154,10
2015-05-12,22.2,17.9,27.8,0.0,2015-05-12,31,24,0.0,11.9,6,1,34,12:59 AM,01:07 PM,05:55 AM,06:37 PM,16,27,27,26,8,68,57,0.1,1010,25,10,72,5
2015-06-12,21.4,18.4,27.3,,2015-06-12,30,21,0.0,12.9,7,1,17,02:09 AM,02:49 PM,05:53 AM,06:46 PM,19,22,24,22,25,12,85,0.0,1008,22,10,259,17
2015-07-12,22.3,17.5,28.7,,2015-07-12,31,21,0.0,12.5,7,1,20,02:35 AM,03:33 PM,06:00 AM,06:50 PM,18,22,24,22,29,54,78,0.0,1009,22,10,264,19
2015-08-12,21.5,17.0,28.7,,2015-08-12,29,21,0.0,10.2,6,1,9,04:00 AM,04:57 PM,06:07 AM,06:42 PM,19,21,21,21,29,43,89,0.0,1009,21,10,264,19
2015-09-12,21.4,18.4,28.2,,2015-09-12,29,19,0.0,11.6,6,1,0,05:14 AM,05:47 PM,06:09 AM,06:23 PM,18,20,20,20,24,35,90,0.0,1011,20,10,257,16
2015-10-12,21.4,19.4,24.3,0.3,2015-10-12,29,20,0.0,11.6,5,1,0,05:30 AM,05:44 PM,06:09 AM,06:03 PM,21,22,24,22,8,68,93,0.2,1013,21,10,312,5
2015-11-12,22.7,18.6,28.7,0.0,2015-11-12,27,18,0.0,5.7,5,1,1,06:36 AM,06:29 PM,06:17 AM,05:51 PM,18,19,19,19,18,100,98,0.0,1013,18,0,74,10
2015-12-12,23.8,20.0,30.2,,2015-12-12,27,19,0.0,7.2,5,1,4,07:04 AM,06:53 PM,06:32 AM,05:55 PM,19,19,19,19,16,100,98,0.0,1013,19,0,110,9
2016-01-01,20.1,15.7,28.4,,2016-01-01,26,13,0.0,11.6,4,1,50,No moonrise,11:38 AM,06:41 AM,06:04 PM,14,14,15,14,23,19,94,0.0,1019,14,2,88,11
2016-02-01,20.8,12.9,28.3,,2016-02-01,31,16,0.0,11.6,6,1,34,12:13 AM,12:12 PM,06:46 AM,06:20 PM,11,20,20,20,13,0,58,0.0,1015,17,10,97,8
2016-03-01,21.4,13.7,29.0,,2016-03-01,32,17,0.0,11.6,6,1,43,No moonrise,11:35 AM,06:35 AM,06:28 PM,17,19,19,19,20,11,84,0.0,1016,19,10,106,12
2016-04-01,21.5,15.2,29.0,,2016-04-01,35,21,0.0,11.6,7,1,26,12:56 AM,12:45 PM,06:16 AM,06:31 PM,16,26,26,24,15,9,59,0.0,1011,23,10,134,9
2016-05-01,20.9,14.7,28.4,,2016-05-01,39,23,0.0,12.8,8,1,29,01:19 AM,01:21 PM,05:59 AM,06:35 PM,14,27,27,26,15,3,46,0.0,1010,25,10,183,10
2016-06-01,21.7,15.4,28.7,,2016-06-01,31,22,0.0,10.6,6,1,12,02:25 AM,02:58 PM,05:52 AM,06:43 PM,20,25,25,23,19,81,84,0.2,1007,22,10,251,13
2016-07-01,21.0,17.0,28.7,,2016-07-01,28,20,0.0,12.9,6,1,15,02:50 AM,03:46 PM,05:57 AM,06:50 PM,18,20,20,20,35,58,87,0.0,1007,20,10,261,22
2016-08-01,20.4,16.2,27.6,,2016-08-01,26,19,0.0,10.3,6,1,5,04:26 AM,05:28 PM,06:05 AM,06:46 PM,18,19,19,19,32,38,91,0.0,1010,19,10,260,21
2016-09-01,20.7,15.1,28.4,,2016-09-01,26,20,0.0,10.2,5,1,0,05:55 AM,06:32 PM,06:08 AM,06:30 PM,20,23,23,22,15,72,86,0.2,1008,22,6,271,10
2016-10-01,20.9,15.3,28.4,,2016-10-01,28,18,0.0,11.6,5,1,0,06:15 AM,06:31 PM,06:09 AM,06:09 PM,19,19,19,19,16,100,98,0.0,1009,19,0,262,10
2016-11-01,20.9,15.0,28.1,,2016-11-01,28,18,0.0,7.2,5,1,6,07:20 AM,07:13 PM,06:13 AM,05:53 PM,19,19,19,19,14,79,97,0.0,1015,19,1,59,8
2016-12-01,21.4,15.2,28.5,,2016-12-01,25,15,0.0,7.2,5,1,9,07:43 AM,07:29 PM,06:26 AM,05:51 PM,12,16,16,16,21,41,75,0.0,1014,16,10,27,10
2016-01-02,23.4,16.4,31.4,,2016-01-02,27,14,0.0,11.6,5,1,43,12:01 AM,12:16 PM,06:42 AM,06:05 PM,14,17,17,17,16,0,85,0.0,1019,15,10,57,9
2016-02-02,23.7,16.3,31.9,,2016-02-02,31,15,0.0,11.6,6,1,26,01:01 AM,12:56 PM,06:46 AM,06:21 PM,12,19,19,19,15,0,63,0.0,1016,16,10,104,9
2016-03-02,23.6,16.2,32.2,,2016-03-02,32,18,0.0,11.6,6,1,36,12:31 AM,12:21 PM,06:35 AM,06:29 PM,17,20,20,20,22,11,85,0.0,1015,20,10,112,14
2016-04-02,23.5,17.3,31.2,,2016-04-02,36,21,0.0,11.6,7,1,19,01:46 AM,01:40 PM,06:15 AM,06:31 PM,13,25,25,25,18,6,48,0.0,1011,24,10,140,10
2016-05-02,23.6,16.7,30.7,,2016-05-02,35,24,0.0,12.8,8,1,22,02:07 AM,02:17 PM,05:59 AM,06:35 PM,14,27,27,27,16,3,47,0.0,1010,26,10,189,11
2016-06-02,22.9,16.6,29.8,,2016-06-02,30,21,0.0,12.9,7,1,4,03:15 AM,03:58 PM,05:52 AM,06:43 PM,21,25,25,22,18,49,92,0.0,1009,22,10,256,13
2016-07-02,23.3,17.3,31.2,,2016-07-02,27,20,0.0,12.9,5,1,8,03:45 AM,04:46 PM,05:58 AM,06:50 PM,18,20,20,20,41,68,84,0.0,1007,20,10,264,27
2016-08-02,25.3,19.2,30.5,,2016-08-02,28,19,0.0,11.6,6,1,0,05:23 AM,06:20 PM,06:05 AM,06:46 PM,17,19,19,19,39,29,89,0.0,1009,19,10,264,25
2016-09-02,24.3,18.6,31.7,,2016-09-02,28,19,0.0,11.6,5,1,0,06:45 AM,07:14 PM,06:09 AM,06:29 PM,19,20,20,20,17,69,95,0.0,1011,20,2,261,11
2016-10-02,24.6,18.3,31.6,,2016-10-02,29,18,0.0,11.6,5,1,2,07:02 AM,07:11 PM,06:09 AM,06:09 PM,18,19,19,19,15,59,97,0.0,1010,18,2,262,9
2016-11-02,24.9,19.8,31.8,,2016-11-02,28,18,0.0,8.7,5,1,13,08:08 AM,07:57 PM,06:14 AM,05:53 PM,18,19,19,19,13,21,95,0.0,1013,18,2,76,7
2016-12-02,24.7,19.6,32.4,,2016-12-02,25,17,0.0,5.7,5,1,16,08:31 AM,08:17 PM,06:27 AM,05:52 PM,15,18,18,18,19,76,85,0.2,1013,18,2,22,11
2016-01-03,24.7,18.9,30.7,,2016-01-03,28,14,0.0,11.6,5,1,36,12:47 AM,12:56 PM,06:42 AM,06:05 PM,15,17,17,17,16,0,88,0.0,1019,15,10,88,9
2016-02-03,24.6,19.7,31.5,,2016-02-03,31,15,0.0,11.6,6,1,18,01:50 AM,01:42 PM,06:46 AM,06:21 PM,8,19,19,19,20,0,50,0.0,1015,17,10,92,10
2016-03-03,25.4,19.6,31.6,,2016-03-03,33,18,0.0,11.6,7,1,29,01:22 AM,01:10 PM,06:34 AM,06:29 PM,16,21,24,21,17,2,71,0.0,1016,20,10,94,12
2016-04-03,25.6,18.4,32.8,,2016-04-03,36,22,0.0,11.6,7,1,11,02:37 AM,02:36 PM,06:14 AM,06:31 PM,15,26,26,25,14,4,52,0.0,1013,24,10,165,9
2016-05-03,25.6,18.8,34.0,,2016-05-03,36,24,0.0,12.8,8,1,15,02:55 AM,03:15 PM,05:58 AM,06:35 PM,16,27,27,26,21,8,54,0.0,1009,26,10,152,12
2016-06-03,25.6,18.7,33.4,,2016-06-03,33,21,0.0,12.9,7,1,0,04:06 AM,04:59 PM,05:53 AM,06:43 PM,20,25,25,23,16,17,87,0.0,1009,22,10,258,11
2016-07-03,25.4,18.7,33.4,,2016-07-03,30,20,0.0,12.9,6,1,1,04:41 AM,05:47 PM,05:58 AM,06:50 PM,18,21,21,21,36,43,84,0.0,1009,21,10,257,24
2016-08-03,25.7,18.8,33.2,,2016-08-03,27,19,0.0,11.6,6,1,0,06:18 AM,07:09 PM,06:06 AM,06:46 PM,17,19,19,19,37,50,87,0.0,1007,19,10,256,23
2016-09-03,26.4,19.5,34.3,,2016-09-03,27,19,0.0,11.6,6,1,6,07:33 AM,07:54 PM,06:09 AM,06:29 PM,18,20,20,20,22,51,92,0.0,1010,20,10,260,14
2016-10-03,26.7,20.6,34.9,,2016-10-03,30,19,0.0,11.6,6,1,9,07:49 AM,07:52 PM,06:09 AM,06:08 PM,18,20,20,20,12,19,90,0.0,1011,19,10,303,6
2016-11-03,27.3,21.1,34.3,,2016-11-03,29,18,0.0,8.7,5,1,21,08:57 AM,08:43 PM,06:14 AM,05:52 PM,18,19,19,19,16,46,96,0.0,1013,19,2,54,9
2016-12-03,28.2,22.5,35.2,,2016-12-03,26,18,0.0,7.2,5,1,23,09:20 AM,09:08 PM,06:27 AM,05:52 PM,18,19,19,19,24,79,96,0.0,1014,19,10,85,15
2016-01-04,28.4,23.2,34.8,,2016-01-04,27,16,0.0,8.7,5,1,28,01:34 AM,01:36 PM,06:43 AM,06:06 PM,15,18,18,18,17,72,86,0.0,1014,17,7,88,10
2016-02-04,28.5,23.5,35.3,,2016-02-04,30,15,0.0,11.6,6,1,11,02:41 AM,02:30 PM,06:45 AM,06:21 PM,11,19,19,19,20,0,62,0.0,1015,17,10,129,10
2016-03-04,28.7,23.8,35.5,,2016-03-04,33,18,0.0,11.6,7,1,22,02:13 AM,02:03 PM,06:34 AM,06:29 PM,13,20,20,20,17,5,64,0.0,1015,19,10,99,10
2016-04-04,29.2,23.8,36.0,,2016-04-04,36,22,0.0,11.6,7,1,4,03:27 AM,03:34 PM,06:14 AM,06:31 PM,14,26,26,25,18,5,51,0.0,1012,24,10,143,9
2016-05-04,28.8,23.3,36.5,,2016-05-04,34,24,0.0,12.8,7,1,8,03:45 AM,04:13 PM,05:58 AM,06:35 PM,17,27,27,27,17,9,56,0.0,1009,26,10,163,11
2016-06-04,29.2,23.2,36.7,,2016-06-04,30,22,0.0,12.9,7,1,0,05:01 AM,06:01 PM,05:53 AM,06:44 PM,21,25,25,22,23,35,91,0.0,1008,22,10,245,15
2016-07-04,29.1,24.3,35.4,,2016-07-04,27,20,0.0,11.9,6,1,0,05:40 AM,06:44 PM,05:58 AM,06:50 PM,18,21,21,21,29,41,85,0.0,1009,21,10,249,20
2016-08-04,28.8,23.1,36.3,5.1,2016-08-04,27,19,0.0,10.2,6,1,2,07:12 AM,07:55 PM,06:06 AM,06:45 PM,17,19,19,19,35,60,87,0.0,1008,19,10,258,23
2016-09-04,28.7,24.5,35.3,0.0,2016-09-04,28,19,0.0,11.6,5,1,14,08:20 AM,08:34 PM,06:09 AM,06:28 PM,19,20,20,20,17,55,94,0.0,1011,20,2,256,11
2016-10-04,28.8,23.8,34.2,,2016-10-04,29,20,0.0,11.6,5,1,17,08:36 AM,08:32 PM,06:09 AM,06:07 PM,20,22,24,22,11,32,89,0.1,1010,21,9,306,7
2016-11-04,29.4,24.0,35.1,,2016-11-04,28,18,0.0,8.7,6,1,28,09:45 AM,09:31 PM,06:14 AM,05:52 PM,18,20,20,20,15,23,86,0.0,1012,19,10,20,7
2016-12-04,30.2,24.4,36.4,,2016-12-04,27,18,0.0,8.7,6,1,31,10:07 AM,09:59 PM,06:28 AM,05:52 PM,18,19,19,19,19,57,95,0.0,1016,18,10,106,13
2016-01-05,30.6,24.4,36.6,,2016-01-05,27,17,0.0,11.6,6,1,21,02:21 AM,02:18 PM,06:43 AM,06:06 PM,14,20,20,20,21,35,73,0.0,1015,19,9,90,13
2016-02-05,29.3,24.7,37.3,,2016-02-05,29,16,0.0,11.6,6,1,3,03:34 AM,03:23 PM,06:45 AM,06:22 PM,14,18,18,18,22,6,75,0.0,1015,18,10,112,11
2016-03-05,29.9,24.5,36.6,0.0,2016-03-05,33,18,0.0,11.6,7,1,14,03:06 AM,02:58 PM,06:33 AM,06:29 PM,16,21,21,21,17,4,74,0.0,1014,19,10,104,10
2016-04-05,29.6,25.5,36.2,,2016-04-05,36,22,0.0,11.6,7,1,0,04:17 AM,04:32 PM,06:13 AM,06:31 PM,11,26,26,25,21,0,41,0.0,1011,24,10,149,11
2016-05-05,27.0,21.9,35.6,,2016-05-05,36,24,0.0,12.8,7,1,0,04:35 AM,05:14 PM,05:57 AM,06:35 PM,18,27,27,26,13,9,61,0.0,1009,25,10,180,9
2016-06-05,25.1,21.6,35.5,1.5,2016-06-05,30,21,0.0,12.9,6,1,0,05:58 AM,07:03 PM,05:53 AM,06:44 PM,21,25,25,23,19,44,90,0.0,1008,22,10,250,13
2016-07-05,27.2,21.0,34.6,31.0,2016-07-05,29,21,0.0,11.9,6,1,0,06:38 AM,07:39 PM,05:58 AM,06:50 PM,19,21,24,21,27,41,89,0.0,1009,21,10,250,19
2016-08-05,25.7,22.9,33.7,0.0,2016-08-05,29,20,0.0,11.6,5,1,10,08:03 AM,08:37 PM,06:06 AM,06:45 PM,18,20,20,20,33,97,86,0.0,1008,20,10,263,22
2016-09-05,27.4,21.0,34.0,4.8,2016-09-05,27,18,0.0,11.6,6,1,21,09:07 AM,09:14 PM,06:09 AM,06:27 PM,18,19,19,19,19,37,92,0.0,1012,19,10,258,12
2016-10-05,27.6,23.4,34.0,0.0,2016-10-05,29,19,0.0,11.6,5,1,24,09:24 AM,09:16 PM,06:09 AM,06:07 PM,19,20,20,20,14,35,94,0.1,1012,19,9,296,8
2016-11-05,27.8,22.7,34.0,0.0,2016-11-05,29,18,0.0,8.7,6,1,36,10:34 AM,10:21 PM,06:14 AM,05:52 PM,18,22,24,22,12,13,79,0.0,1010,21,10,288,8
2016-12-05,26.8,22.9,33.4,,2016-12-05,27,18,0.0,8.7,5,1,38,10:54 AM,10:51 PM,06:28 AM,05:52 PM,18,19,19,19,15,100,98,0.0,1016,18,0,90,9
2016-01-06,25.4,21.6,32.8,1.8,2016-01-06,29,14,0.0,11.6,6,1,14,03:10 AM,03:03 PM,06:43 AM,06:07 PM,14,15,15,15,25,9,91,0.0,1017,15,10,93,12
2016-02-06,24.5,21.0,33.3,0.0,2016-02-06,30,16,0.0,11.6,6,1,0,04:27 AM,04:17 PM,06:45 AM,06:22 PM,13,19,19,19,18,0,72,0.0,1013,17,10,114,12
2016-03-06,25.5,22.9,31.4,,2016-03-06,33,18,0.0,11.6,7,1,7,03:58 AM,03:55 PM,06:32 AM,06:29 PM,17,20,20,20,23,24,84,0.0,1013,20,10,114,14
2016-04-06,24.7,20.6,31.7,4.6,2016-04-06,37,21,0.0,11.6,7,1,0,05:08 AM,05:33 PM,06:12 AM,06:31 PM,15,25,25,24,16,7,58,0.0,1011,23,10,154,10
2016-05-06,24.1,21.7,30.4,0.0,2016-05-06,35,23,0.0,12.8,6,1,0,05:28 AM,06:16 PM,05:57 AM,06:36 PM,20,28,28,26,12,13,68,0.2,1010,25,9,147,8
2016-06-06,25.4,21.7,30.8,7.1,2016-06-06,30,21,0.0,12.9,6,1,3,06:57 AM,08:02 PM,05:53 AM,06:44 PM,21,25,25,22,17,74,92,0.0,1008,22,10,251,13
2016-07-06,25.7,21.6,31.4,47.8,2016-07-06,27,20,0.0,11.9,6,1,6,07:36 AM,08:30 PM,05:59 AM,06:50 PM,19,21,21,21,26,56,90,0.0,1009,21,10,247,17
2016-08-06,24.5,22.0,30.9,0.0,2016-08-06,29,19,0.0,11.6,6,1,17,08:52 AM,09:18 PM,06:06 AM,06:45 PM,18,20,20,20,34,29,88,0.0,1009,20,10,251,22
